Prevalence of obesity (both sexes) - WHO (2019),undernourishment,gdp,Year,Country_id,Disease_id
49.1,0,0,1986,124,5178
49.5,0,0,1987,124,5179
49.9,0,0,1988,124,5180
50.4,0,0,1989,124,5181
50.8,0,0,1990,124,5182
51.2,0,0,1991,124,5183
51.7,0,0,1992,124,5184
52.1,0,0,1993,124,5185
52.5,0,0,1994,124,5186
53,0,0,1995,124,5187
53.4,0,0,1996,124,5188
53.8,0,0,1997,124,5189
54.3,0,0,1998,124,5190
54.7,0,0,1999,124,5191
55.1,0,0,2000,124,5192
55.5,0,0,2001,124,5193
55.9,0,0,2002,124,5194
56.3,0,0,2003,124,5195
56.7,0,0,2004,124,5196
57,0,0,2005,124,5197
57.4,0,0,2006,124,5198
57.8,0,3984.034709,2007,124,5199
58.2,0,5384.922346,2008,124,5200
58.5,0,5852.417099,2009,124,5201
58.9,0,6592.436836,2010,124,5202
59.3,0,7339.304367,2011,124,5203
59.6,0,7905.088755,2012,124,5204
60,0,10078.39136,2013,124,5205
60.3,0,12561.44634,2014,124,5206
60.7,0,12270.29759,2015,124,5207
61,0,12950.52898,2016,124,5208
0.3,0,0,1975,125,5209
0.3,0,0,1976,125,5210
0.3,0,0,1977,125,5211
0.4,0,0,1978,125,5212
0.4,0,0,1979,125,5213
0.4,0,0,1980,125,5214
0.4,0,0,1981,125,5215
0.5,0,0,1982,125,5216
0.5,0,0,1983,125,5217
0.5,0,0,1984,125,5218
0.6,0,0,1985,125,5219
0.6,0,0,1986,125,5220
0.7,0,0,1987,125,5221
0.7,0,0,1988,125,5222
0.8,0,0,1989,125,5223
0.8,0,1197.947803,1990,125,5224
0.9,0,1241.417555,1991,125,5225
0.9,0,1257.838694,1992,125,5226
1,0,1271.076035,1993,125,5227
1,0,1339.519724,1994,125,5228
1.1,0,1351.697162,1995,125,5229
1.2,0,1390.764758,1996,125,5230
1.3,0,1429.238951,1997,125,5231
1.4,0,1442.299383,1998,125,5232
1.5,0,1476.884761,1999,125,5233
1.6,0,1539.718672,2000,125,5234
1.7,23.6,1585.514374,2001,125,5235
1.8,21.9,1561.279151,2002,125,5236
1.9,19.9,1597.877279,2003,125,5237
2,17.7,1648.984749,2004,125,5238
2.1,16.9,1684.338712,2005,125,5239
2.3,16,1720.853441,2006,125,5240
2.4,15,1760.945708,2007,125,5241
2.6,13.1,1850.025041,2008,125,5242
2.7,11.5,1914.705969,2009,125,5243
2.9,9.9,1985.980341,2010,125,5244
3.1,8.4,2031.087465,2011,125,5245
3.3,7.1,2103.353638,2012,125,5246
3.5,6.6,2163.950489,2013,125,5247
3.7,6.5,2266.184298,2014,125,5248
3.9,6.4,2314.274881,2015,125,5249
4.1,6,2297.652539,2016,125,5250
5.5,0,0,1975,126,5251
5.7,0,0,1976,126,5252
5.8,0,0,1977,126,5253
6,0,0,1978,126,5254
6.2,0,0,1979,126,5255
6.5,0,0,1980,126,5256
6.7,0,0,1981,126,5257
6.9,0,0,1982,126,5258
7.2,0,0,1983,126,5259
7.4,0,0,1984,126,5260
7.7,0,0,1985,126,5261
7.9,0,0,1986,126,5262
8.2,0,0,1987,126,5263
8.5,0,0,1988,126,5264
8.8,0,0,1989,126,5265
9.1,0,32090.21105,1990,126,5266
9.4,0,32614.90355,1991,126,5267
9.8,0,32921.48854,1992,126,5268
10.1,0,33103.95579,1993,126,5269
10.5,0,33879.30608,1994,126,5270
10.9,0,34762.86937,1995,126,5271
11.3,0,35837.03074,1996,126,5272
11.7,0,37186.06045,1997,126,5273
12.2,0,38629.9402,1998,126,5274
12.6,0,40312.23648,1999,126,5275
13,0,41721.69405,2000,126,5276
13.5,<2.5,42287.56189,2001,126,5277
13.9,<2.5,42062.04727,2002,126,5278
14.4,<2.5,41982.92143,2003,126,5279
14.9,<2.5,42686.88683,2004,126,5280
15.4,<2.5,43507.30043,2005,126,5281
15.8,<2.5,44965.885,2006,126,5282
16.3,<2.5,46527.61839,2007,126,5283
16.8,<2.5,47134.30299,2008,126,5284
17.3,<2.5,45125.80592,2009,126,5285
17.7,<2.5,45524.66214,2010,126,5286
18.2,<2.5,46066.65241,2011,126,5287
18.6,<2.5,45411.35235,2012,126,5288
19.1,<2.5,45191.48625,2013,126,5289
19.5,<2.5,45668.44147,2014,126,5290
20,<2.5,46494.36426,2015,126,5291
20.4,<2.5,47269.63295,2016,126,5292
10.9,0,0,1975,127,5293
11.2,0,0,1976,127,5294
11.5,0,0,1977,127,5295
11.9,0,0,1978,127,5296
12.2,0,0,1979,127,5297
12.5,0,0,1980,127,5298
12.9,0,0,1981,127,5299
13.2,0,0,1982,127,5300
13.6,0,0,1983,127,5301
13.9,0,0,1984,127,5302
14.3,0,0,1985,127,5303
14.7,0,0,1986,127,5304
15.1,0,0,1987,127,5305
15.5,0,0,1988,127,5306
15.9,0,0,1989,127,5307
16.4,0,23671.27301,1990,127,5308
16.9,0,22181.32263,1991,127,5309
17.3,0,22229.46594,1992,127,5310
17.8,0,23413.18637,1993,127,5311
18.3,0,24309.22536,1994,127,5312
18.8,0,25052.35446,1995,127,5313
19.4,0,25487.01891,1996,127,5314
19.9,0,25911.47717,1997,127,5315
20.4,0,25956.39195,1998,127,5316
21,0,27161.39482,1999,127,5317
21.5,0,27620.4728,2000,127,5318
22.1,<2.5,28500.95264,2001,127,5319
22.7,<2.5,29427.59462,2002,127,5320
23.2,<2.5,30162.49941,2003,127,5321
23.8,<2.5,30689.1868,2004,127,5322
24.4,<2.5,31351.83592,2005,127,5323
24.9,<2.5,31768.86379,2006,127,5324
25.5,<2.5,32657.58008,2007,127,5325
26.1,<2.5,31881.12158,2008,127,5326
26.6,<2.5,32168.77132,2009,127,5327
27.2,<2.5,32119.21554,2010,127,5328
27.8,<2.5,32734.53667,2011,127,5329
28.4,<2.5,33369.26946,2012,127,5330
29,<2.5,33782.10082,2013,127,5331
29.6,<2.5,34455.33122,2014,127,5332
30.2,<2.5,35309.82372,2015,127,5333
30.8,<2.5,35776.57173,2016,127,5334
7,0,0,1975,128,5335
7.3,0,0,1976,128,5336
7.5,0,0,1977,128,5337
7.8,0,0,1978,128,5338
8.1,0,0,1979,128,5339
8.3,0,0,1980,128,5340
8.6,0,0,1981,128,5341
8.9,0,0,1982,128,5342
9.2,0,0,1983,128,5343
9.5,0,0,1984,128,5344
9.8,0,0,1985,128,5345
10.1,0,0,1986,128,5346
10.5,0,0,1987,128,5347
10.8,0,0,1988,128,5348
11.1,0,0,1989,128,5349
11.5,0,3003.519024,1990,128,5350
11.9,0,2932.528436,1991,128,5351
12.3,0,2879.620011,1992,128,5352
12.6,0,2806.60181,1993,128,5353
13,0,2839.876474,1994,128,5354
13.4,0,2948.095598,1995,128,5355
13.8,0,3076.072618,1996,128,5356
14.3,0,3140.723518,1997,128,5357
14.7,0,3201.78776,1998,128,5358
15.1,0,3371.650354,1999,128,5359
15.6,0,3456.081707,2000,128,5360
16,27.6,3506.818717,2001,128,5361
16.5,25.3,3484.76269,2002,128,5362
16.9,25,3525.469463,2003,128,5363
17.4,24.1,3664.624027,2004,128,5364
17.9,23.3,3772.095147,2005,128,5365
18.4,22.3,3864.693486,2006,128,5366
18.9,21.7,4008.008361,2007,128,5367
19.4,21.2,4092.061412,2008,128,5368
19.9,20.9,3906.989107,2009,128,5369
20.4,20.2,4028.712087,2010,128,5370
20.9,19.2,4231.497518,2011,128,5371
21.5,17.9,4453.253517,2012,128,5372
22,18.3,4618.727191,2013,128,5373
22.5,18.8,4784.830464,2014,128,5374
23.1,19,4956.921298,2015,128,5375
23.7,18.1,5130.580295,2016,128,5376
0.7,0,0,1975,129,5377
0.7,0,0,1976,129,5378
0.7,0,0,1977,129,5379
0.8,0,0,1978,129,5380
0.8,0,0,1979,129,5381
0.9,0,0,1980,129,5382
0.9,0,0,1981,129,5383
1,0,0,1982,129,5384
1,0,0,1983,129,5385
1.1,0,0,1984,129,5386
1.2,0,0,1985,129,5387
1.2,0,0,1986,129,5388
1.3,0,0,1987,129,5389
1.4,0,0,1988,129,5390
1.5,0,0,1989,129,5391
1.6,0,894.5407505,1990,129,5392
1.6,0,888.1118166,1991,129,5393
1.7,0,803.3925094,1992,129,5394
1.8,0,788.0311508,1993,129,5395
1.9,0,791.8846097,1994,129,5396
2,0,784.6071308,1995,129,5397
2.1,0,783.1216322,1996,129,5398
2.2,0,776.2244669,1997,129,5399
2.3,0,826.5561882,1998,129,5400
2.4,0,792.4816358,1999,129,5401
2.5,0,753.4295254,2000,129,5402
2.7,0,778.2335404,2001,129,5403
2.8,0,773.0710288,2002,129,5404
2.9,0,785.0456052,2003,129,5405
3.1,0,757.6862419,2004,129,5406
3.2,0,763.2097772,2005,129,5407
3.4,0,778.1290805,2006,129,5408
3.6,0,773.2699356,2007,129,5409
3.7,0,816.2362896,2008,129,5410
3.9,0,780.4196964,2009,129,5411
4.1,0,814.2409362,2010,129,5412
4.3,0,801.6042311,2011,129,5413
4.5,0,862.8663997,2012,129,5414
4.8,0,874.0787559,2013,129,5415
5,0,904.45673,2014,129,5416
5.2,0,908.1762709,2015,129,5417
5.5,0,917.1401159,2016,129,5418
0.9,0,0,1975,130,5419
0.9,0,0,1976,130,5420
1,0,0,1977,130,5421
1.1,0,0,1978,130,5422
1.1,0,0,1979,130,5423
1.2,0,0,1980,130,5424
1.3,0,0,1981,130,5425
1.3,0,0,1982,130,5426
1.4,0,0,1983,130,5427
1.5,0,0,1984,130,5428
1.6,0,0,1985,130,5429
1.7,0,0,1986,130,5430
1.8,0,0,1987,130,5431
2,0,0,1988,130,5432
2.1,0,0,1989,130,5433
2.2,0,3041.509363,1990,130,5434
2.4,0,2946.741877,1991,130,5435
2.5,0,2885.838707,1992,130,5436
2.7,0,2873.33723,1993,130,5437
2.9,0,2828.087519,1994,130,5438
3,0,2750.071529,1995,130,5439
3.2,0,2816.43946,1996,130,5440
3.4,0,2824.21026,1997,130,5441
3.6,0,2829.544477,1998,130,5442
3.8,0,2772.886325,1999,130,5443
4,0,2848.15052,2000,130,5444
4.2,9.1,2900.036061,2001,130,5445
4.4,9.1,2934.86068,2002,130,5446
4.7,8.8,3157.613278,2003,130,5447
4.9,8.2,4116.156737,2004,130,5448
5.2,7.4,4149.277997,2005,130,5449
5.4,7,4374.284423,2006,130,5450
5.7,6.9,4551.605434,2007,130,5451
6,7.2,4710.55466,2008,130,5452
6.4,7.3,4904.920946,2009,130,5453
6.7,7.4,5150.158818,2010,130,5454
7,7.5,5259.295504,2011,130,5455
7.4,7.6,5339.451668,2012,130,5456
7.7,8.6,5479.058339,2013,130,5457
8.1,9.8,5671.900601,2014,130,5458
8.5,11.1,5670.639443,2015,130,5459
8.9,12,5434.734795,2016,130,5460
18.9,0,0,1975,131,5461
19.6,0,0,1976,131,5462
20.2,0,0,1977,131,5463
21,0,0,1978,131,5464
21.7,0,0,1979,131,5465
22.5,0,0,1980,131,5466
23.3,0,0,1981,131,5467
24.1,0,0,1982,131,5468
24.9,0,0,1983,131,5469
25.8,0,0,1984,131,5470
26.6,0,0,1985,131,5471
27.4,0,0,1986,131,5472
28.2,0,0,1987,131,5473
29,0,0,1988,131,5474
29.7,0,0,1989,131,5475
30.5,0,0,1990,131,5476
31.2,0,0,1991,131,5477
31.8,0,0,1992,131,5478
32.5,0,0,1993,131,5479
33.2,0,0,1994,131,5480
33.9,0,0,1995,131,5481
34.6,0,0,1996,131,5482
35.3,0,0,1997,131,5483
36,0,0,1998,131,5484
36.7,0,0,1999,131,5485
37.5,0,0,2000,131,5486
38.2,0,0,2001,131,5487
39,0,0,2002,131,5488
39.7,0,0,2003,131,5489
40.5,0,0,2004,131,5490
41.3,0,0,2005,131,5491
42.1,0,0,2006,131,5492
42.8,0,0,2007,131,5493
43.6,0,0,2008,131,5494
44.4,0,0,2009,131,5495
45.2,0,0,2010,131,5496
46,0,0,2011,131,5497
46.8,0,0,2012,131,5498
47.6,0,0,2013,131,5499
48.4,0,0,2014,131,5500
49.2,0,0,2015,131,5501
50,0,0,2016,131,5502
1.8,0,0,1975,132,5503
1.8,0,0,1976,132,5504
1.9,0,0,1977,132,5505
2,0,0,1978,132,5506
2.1,0,0,1979,132,5507
2.1,0,0,1980,132,5508
2.2,0,0,1981,132,5509
2.3,0,0,1982,132,5510
2.3,0,0,1983,132,5511
2.4,0,0,1984,132,5512
2.5,0,0,1985,132,5513
2.6,0,0,1986,132,5514
2.7,0,0,1987,132,5515
2.7,0,0,1988,132,5516
2.8,0,0,1989,132,5517
2.9,0,0,1990,132,5518
3,0,0,1991,132,5519
3.1,0,0,1992,132,5520
3.2,0,0,1993,132,5521
3.3,0,0,1994,132,5522
3.4,0,0,1995,132,5523
3.6,0,0,1996,132,5524
3.7,0,0,1997,132,5525
3.8,0,0,1998,132,5526
3.9,0,0,1999,132,5527
4,0,0,2000,132,5528
4.2,35.7,0,2001,132,5529
4.3,34.9,0,2002,132,5530
4.4,32.4,0,2003,132,5531
4.6,32.6,0,2004,132,5532
4.7,33.9,0,2005,132,5533
4.9,36.2,0,2006,132,5534
5,38.3,0,2007,132,5535
5.2,39.8,0,2008,132,5536
5.4,40.5,0,2009,132,5537
5.5,40.7,0,2010,132,5538
5.7,40.5,0,2011,132,5539
5.9,40.5,0,2012,132,5540
6.1,41.4,0,2013,132,5541
6.3,43,0,2014,132,5542
6.5,44.5,0,2015,132,5543
6.8,46,0,2016,132,5544
9.2,0,0,1975,133,5545
9.6,0,0,1976,133,5546
9.9,0,0,1977,133,5547
10.2,0,0,1978,133,5548
10.5,0,0,1979,133,5549
10.8,0,0,1980,133,5550
11.1,0,0,1981,133,5551
11.4,0,0,1982,133,5552
11.7,0,0,1983,133,5553
12,0,0,1984,133,5554
12.3,0,0,1985,133,5555
12.7,0,0,1986,133,5556
13,0,0,1987,133,5557
13.3,0,0,1988,133,5558
13.6,0,0,1989,133,5559
13.9,0,9633.199073,1990,133,5560
14.3,0,9052.024877,1991,133,5561
14.6,0,8477.488081,1992,133,5562
14.9,0,7862.591149,1993,133,5563
15.3,0,7733.416201,1994,133,5564
15.6,0,7641.236887,1995,133,5565
15.9,0,7707.732713,1996,133,5566
16.2,0,7779.01119,1997,133,5567
16.5,0,7992.050944,1998,133,5568
16.8,0,8288.010033,1999,133,5569
17.1,0,8620.649199,2000,133,5570
17.4,7.6,8323.414678,2001,133,5571
17.7,7.6,8422.676187,2002,133,5572
17.9,5.9,8590.987024,2003,133,5573
18.2,5.5,8976.737029,2004,133,5574
18.5,5,9386.02697,2005,133,5575
18.8,4.5,9854.447746,2006,133,5576
19.1,3.6,10480.62426,2007,133,5577
19.4,2.9,11043.82773,2008,133,5578
19.8,3.2,10995.10179,2009,133,5579
20.1,3.4,11355.36749,2010,133,5580
20.5,3.7,11611.85199,2011,133,5581
20.8,3.7,11549.66814,2012,133,5582
21.2,3.7,11877.77368,2013,133,5583
21.6,3.5,12298.49018,2014,133,5584
22,3.4,12759.8166,2015,133,5585
22.4,3.1,13120.87251,2016,133,5586
7.4,0,0,1975,134,5587
7.7,0,0,1976,134,5588
8,0,0,1977,134,5589
8.3,0,0,1978,134,5590
8.6,0,0,1979,134,5591
8.9,0,0,1980,134,5592
9.2,0,0,1981,134,5593
9.5,0,0,1982,134,5594
9.8,0,0,1983,134,5595
10.1,0,0,1984,134,5596
10.4,0,0,1985,134,5597
10.7,0,0,1986,134,5598
11,0,0,1987,134,5599
11.3,0,0,1988,134,5600
11.6,0,0,1989,134,5601
11.9,0,42813.76496,1990,134,5602
12.3,0,43924.62825,1991,134,5603
12.6,0,45232.84169,1992,134,5604
13,0,46243.77986,1993,134,5605
13.4,0,48305.7807,1994,134,5606
13.8,0,50051.87133,1995,134,5607
14.2,0,52302.69134,1996,134,5608
14.6,0,54768.94898,1997,134,5609
15.1,0,55872.63975,1998,134,5610
15.5,0,56608.56513,1999,134,5611
16,0,58045.06727,2000,134,5612
16.4,<2.5,58956.39415,2001,134,5613
16.8,<2.5,59482.36596,2002,134,5614
17.3,<2.5,59678.44753,2003,134,5615
17.7,<2.5,61675.60078,2004,134,5616
18.2,<2.5,62864.79647,2005,134,5617
18.6,<2.5,63854.11354,2006,134,5618
19,<2.5,65083.2587,2007,134,5619
19.5,<2.5,64586.1779,2008,134,5620
19.9,<2.5,62698.28536,2009,134,5621
20.4,<2.5,62350.41071,2010,134,5622
20.8,<2.5,62145.02615,2011,134,5623
21.3,<2.5,63003.4109,2012,134,5624
21.7,<2.5,62896.29006,2013,134,5625
22.2,<2.5,63419.31478,2014,134,5626
22.6,<2.5,64008.28683,2015,134,5627
23.1,<2.5,64159.54425,2016,134,5628
5.1,0,0,1975,135,5629
5.4,0,0,1976,135,5630
5.8,0,0,1977,135,5631
6.2,0,0,1978,135,5632
6.6,0,0,1979,135,5633
7.1,0,0,1980,135,5634
7.5,0,0,1981,135,5635
8,0,0,1982,135,5636
8.5,0,0,1983,135,5637
9,0,0,1984,135,5638
9.6,0,0,1985,135,5639
10.1,0,0,1986,135,5640
10.7,0,0,1987,135,5641
11.3,0,0,1988,135,5642
11.8,0,0,1989,135,5643
12.4,0,35042.13369,1990,135,5644
12.9,0,35568.77334,1991,135,5645
13.3,0,36821.19478,1992,135,5646
13.8,0,37372.32169,1993,135,5647
14.3,0,37441.78672,1994,135,5648
14.9,0,38316.52914,1995,135,5649
15.5,0,38911.97397,1996,135,5650
16.2,0,41019.35676,1997,135,5651
16.8,0,42063.92578,1998,135,5652
17.5,0,41954.7329,1999,135,5653
18,0,43965.96949,2000,135,5654
18.5,12.4,45400.32532,2001,135,5655
18.8,11.4,44140.90936,2002,135,5656
19.2,11.1,42044.73912,2003,135,5657
19.6,10.2,41551.5734,2004,135,5658
20,9.7,41458.37789,2005,135,5659
20.5,9.7,42472.53209,2006,135,5660
21.1,9.8,43034.65665,2007,135,5661
21.8,9.8,44938.94044,2008,135,5662
22.4,9.5,45635.95938,2009,135,5663
23.1,9.2,45335.85252,2010,135,5664
23.7,8.5,42121.43192,2011,135,5665
24.3,7.3,43030.17781,2012,135,5666
24.9,6.8,41924.8081,2013,135,5667
25.6,6.9,40365.27326,2014,135,5668
26.3,7.7,39873.3856,2015,135,5669
27,8.1,39883.95365,2016,135,5670
1,0,0,1975,136,5671
1,0,0,1976,136,5672
1.1,0,0,1977,136,5673
1.2,0,0,1978,136,5674
1.2,0,0,1979,136,5675
1.3,0,0,1980,136,5676
1.4,0,0,1981,136,5677
1.5,0,0,1982,136,5678
1.6,0,0,1983,136,5679
1.7,0,0,1984,136,5680
1.7,0,0,1985,136,5681
1.9,0,0,1986,136,5682
2,0,0,1987,136,5683
2.1,0,0,1988,136,5684
2.2,0,0,1989,136,5685
2.3,0,3054.953358,1990,136,5686
2.4,0,3121.123623,1991,136,5687
2.6,0,3272.479515,1992,136,5688
2.7,0,3244.364469,1993,136,5689
2.9,0,3280.75556,1994,136,5690
3,0,3357.789692,1995,136,5691
3.2,0,3433.612204,1996,136,5692
3.4,0,3383.841499,1997,136,5693
3.5,0,3387.058785,1998,136,5694
3.7,0,3429.29084,1999,136,5695
3.9,0,3494.911632,2000,136,5696
4.1,21.2,3486.718665,2001,136,5697
4.3,21.9,3523.190968,2002,136,5698
4.6,21.1,3617.676767,2003,136,5699
4.8,19.2,3804.983936,2004,136,5700
5.1,17.7,4013.427033,2005,136,5701
5.3,16.5,4174.979611,2006,136,5702
5.6,15.9,4288.331463,2007,136,5703
5.9,16,4273.035123,2008,136,5704
6.2,16.4,4304.469172,2009,136,5705
6.5,16.9,4283.607312,2010,136,5706
6.8,17.4,4309.763713,2011,136,5707
7.1,17.7,4367.451996,2012,136,5708
7.5,16.2,4464.090289,2013,136,5709
7.8,14.6,4576.227015,2014,136,5710
8.2,12.8,4695.699879,2015,136,5711
8.6,12.1,4857.168718,2016,136,5712
28.3,0,0,1975,137,5713
28.9,0,0,1976,137,5714
29.6,0,0,1977,137,5715
30.2,0,0,1978,137,5716
30.8,0,0,1979,137,5717
31.5,0,0,1980,137,5718
32.1,0,0,1981,137,5719
32.8,0,0,1982,137,5720
33.5,0,0,1983,137,5721
34.3,0,0,1984,137,5722
35.1,0,0,1985,137,5723
35.8,0,0,1986,137,5724
36.6,0,0,1987,137,5725
37.3,0,0,1988,137,5726
38,0,0,1989,137,5727
38.8,0,0,1990,137,5728
39.5,0,0,1991,137,5729
40.2,0,0,1992,137,5730
40.9,0,0,1993,137,5731
41.6,0,0,1994,137,5732
42.2,0,0,1995,137,5733
42.8,0,0,1996,137,5734
43.4,0,0,1997,137,5735
44,0,0,1998,137,5736
44.5,0,0,1999,137,5737
45,0,12391.10558,2000,137,5738
45.6,0,12928.38895,2001,137,5739
46.2,0,13195.13,2002,137,5740
46.8,0,12783.73863,2003,137,5741
47.5,0,13446.33855,2004,137,5742
48.2,0,14192.40416,2005,137,5743
48.9,0,13740.5998,2006,137,5744
49.7,0,13735.74105,2007,137,5745
50.4,0,12783.51916,2008,137,5746
51.1,0,12031.81041,2009,137,5747
51.8,0,11846.57393,2010,137,5748
52.4,0,12518.71303,2011,137,5749
53.1,0,12915.34343,2012,137,5750
53.7,0,12621.01929,2013,137,5751
54.2,0,12854.5227,2014,137,5752
54.8,0,14028.68062,2015,137,5753
55.3,0,13896.58296,2016,137,5754
6,0,0,1975,138,5755
6.2,0,0,1976,138,5756
6.4,0,0,1977,138,5757
6.7,0,0,1978,138,5758
6.9,0,0,1979,138,5759
7.1,0,0,1980,138,5760
7.4,0,0,1981,138,5761
7.7,0,0,1982,138,5762
7.9,0,0,1983,138,5763
8.2,0,0,1984,138,5764
8.5,0,0,1985,138,5765
8.8,0,0,1986,138,5766
9.2,0,0,1987,138,5767
9.5,0,0,1988,138,5768
9.8,0,0,1989,138,5769
10.2,0,7855.027176,1990,138,5770
10.5,0,8417.175407,1991,138,5771
10.9,0,8920.719754,1992,138,5772
11.3,0,9215.567189,1993,138,5773
11.8,0,9285.639604,1994,138,5774
12.2,0,9256.733547,1995,138,5775
12.7,0,9439.325808,1996,138,5776
13.2,0,9846.39114,1997,138,5777
13.7,0,10357.36913,1998,138,5778
14.2,0,10549.83716,1999,138,5779
14.7,0,10624.78846,2000,138,5780
15.2,24.6,10480.58422,2001,138,5781
15.7,20.6,10511.50975,2002,138,5782
16.2,21.1,10749.08911,2003,138,5783
16.7,21.4,11344.25024,2004,138,5784
17.2,21.7,11937.60388,2005,138,5785
17.7,18.6,12735.55702,2006,138,5786
18.2,16.3,14006.17277,2007,138,5787
18.6,14.2,15113.25442,2008,138,5788
19.1,13,15031.29923,2009,138,5789
19.6,11.9,15628.59224,2010,138,5790
20.1,10.3,17093.83998,2011,138,5791
20.6,9.2,18441.35151,2012,138,5792
21.1,8.7,19377.90562,2013,138,5793
21.6,8.4,20017.99436,2014,138,5794
22.2,8.3,20786.65969,2015,138,5795
22.7,7.8,21472.69019,2016,138,5796
5,0,0,1975,139,5797
5.3,0,0,1976,139,5798
5.5,0,0,1977,139,5799
5.8,0,0,1978,139,5800
6,0,0,1979,139,5801
6.3,0,0,1980,139,5802
6.6,0,0,1981,139,5803
6.9,0,0,1982,139,5804
7.2,0,0,1983,139,5805
7.5,0,0,1984,139,5806
7.8,0,0,1985,139,5807
8.1,0,0,1986,139,5808
8.5,0,0,1987,139,5809
8.8,0,0,1988,139,5810
9.2,0,0,1989,139,5811
9.6,0,2373.519829,1990,139,5812
9.9,0,2535.483098,1991,139,5813
10.3,0,2815.015599,1992,139,5814
10.7,0,3244.678326,1993,139,5815
11,0,3351.419808,1994,139,5816
11.4,0,3158.526221,1995,139,5817
11.8,0,3315.965505,1996,139,5818
12.2,0,3104.609371,1997,139,5819
12.5,0,2910.651219,1998,139,5820
12.9,0,2888.611367,1999,139,5821
13.3,0,2744.899413,2000,139,5822
13.7,0,2672.538724,2001,139,5823
14.1,0,2601.764033,2002,139,5824
14.6,0,2592.439727,2003,139,5825
15,0,2597.812398,2004,139,5826
15.5,0,2695.617931,2005,139,5827
15.9,0,2691.170914,2006,139,5828
16.4,0,2918.71582,2007,139,5829
16.9,0,2841.839035,2008,139,5830
17.4,0,2965.226588,2009,139,5831
17.9,0,3191.58041,2010,139,5832
18.5,0,3155.403568,2011,139,5833
19,0,3230.318722,2012,139,5834
19.6,0,3282.463751,2013,139,5835
20.1,0,3709.081644,2014,139,5836
20.7,0,3824.729821,2015,139,5837
21.3,0,3817.780809,2016,139,5838
4.2,0,0,1975,140,5839
4.3,0,0,1976,140,5840
4.5,0,0,1977,140,5841
4.7,0,0,1978,140,5842
4.9,0,0,1979,140,5843
5.2,0,0,1980,140,5844
5.4,0,0,1981,140,5845
5.6,0,0,1982,140,5846
5.9,0,0,1983,140,5847
6.2,0,0,1984,140,5848
6.5,0,0,1985,140,5849
6.8,0,0,1986,140,5850
7.1,0,0,1987,140,5851
7.4,0,0,1988,140,5852
7.8,0,0,1989,140,5853
8.1,0,6036.472612,1990,140,5854
8.5,0,6088.894613,1991,140,5855
8.9,0,6039.468385,1992,140,5856
9.3,0,6185.272144,1993,140,5857
9.7,0,6361.089355,1994,140,5858
10.1,0,6638.628036,1995,140,5859
10.5,0,6591.035385,1996,140,5860
11,0,6719.392539,1997,140,5861
11.4,0,6579.998899,1998,140,5862
11.9,0,6355.703173,1999,140,5863
12.3,0,6084.791177,2000,140,5864
12.8,10.6,5918.056542,2001,140,5865
13.3,9.4,5807.245893,2002,140,5866
13.8,8.9,5950.84842,2003,140,5867
14.2,9.2,6088.304301,2004,140,5868
14.7,9.6,6119.751209,2005,140,5869
15.2,9.8,6318.750789,2006,140,5870
15.7,9.5,6568.253231,2007,140,5871
16.2,9.8,6892.409354,2008,140,5872
16.7,9.4,6531.886411,2009,140,5873
17.2,8.5,7289.51391,2010,140,5874
17.7,7.9,7504.653644,2011,140,5875
18.2,7.9,7312.40983,2012,140,5876
18.7,7.8,8227.214713,2013,140,5877
19.2,7.7,8501.54354,2014,140,5878
19.8,8,8639.28685,2015,140,5879
20.3,8.5,8871.37954,2016,140,5880
6.3,0,0,1975,141,5881
6.6,0,0,1976,141,5882
6.8,0,0,1977,141,5883
7.1,0,0,1978,141,5884
7.3,0,0,1979,141,5885
7.6,0,0,1980,141,5886
7.9,0,0,1981,141,5887
8.1,0,0,1982,141,5888
8.4,0,0,1983,141,5889
8.7,0,0,1984,141,5890
9,0,0,1985,141,5891
9.2,0,0,1986,141,5892
9.5,0,0,1987,141,5893
9.8,0,0,1988,141,5894
10.1,0,0,1989,141,5895
10.4,0,5312.684664,1990,141,5896
10.7,0,5319.341299,1991,141,5897
11,0,5184.96718,1992,141,5898
11.3,0,5351.594571,1993,141,5899
11.6,0,5899.563783,1994,141,5900
11.9,0,6226.245611,1995,141,5901
12.2,0,6295.160401,1996,141,5902
12.5,0,6598.585226,1997,141,5903
12.9,0,6475.632815,1998,141,5904
13.2,0,6479.474097,1999,141,5905
13.5,0,6563.267935,2000,141,5906
13.9,21.6,6516.693156,2001,141,5907
14.2,23,6784.222227,2002,141,5908
14.6,23.2,6978.570061,2003,141,5909
15,21.8,7234.490542,2004,141,5910
15.3,18.9,7595.271846,2005,141,5911
15.7,15.8,8067.898678,2006,141,5912
16.1,13.8,8649.080663,2007,141,5913
16.5,11.7,9323.353938,2008,141,5914
16.9,9.6,9308.674789,2009,141,5915
17.3,8.2,9956.556637,2010,141,5916
17.7,6.9,10449.09326,2011,141,5917
18.1,5.9,10943.91927,2012,141,5918
18.5,5.6,11430.25578,2013,141,5919
18.9,5.8,11547.83422,2014,141,5920
19.3,6.6,11770.03445,2015,141,5921
19.7,6.9,12082.16801,2016,141,5922
0.7,0,0,1975,142,5923
0.7,0,0,1976,142,5924
0.8,0,0,1977,142,5925
0.8,0,0,1978,142,5926
0.9,0,0,1979,142,5927
0.9,0,0,1980,142,5928
1,0,0,1981,142,5929
